#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
transcript::Pver_xfSc0002509_size3062:0-1611	111	0.36742	9.23907470703	1	0.29718	noncoding
transcript::Pver_xfSc0002509_size3062:0-3061	111	0.3349	9.23907470703	1	0.197945	noncoding
transcript::Pver_xfSc0002511_size3061:1046-2495	50	0.35269	6.68914794922	1	0.0173401	noncoding
transcript::Pver_xfSc0002514_size3059:16-1832	79	0.32721	9.45245361328	1	0.0598485	noncoding
transcript::Pver_xfSc0002531_size3040:782-1368	50	0.43157	9.14910888672	1	0.045436	noncoding
transcript::Pver_xfSc0002537_size3029:243-643	47	0.44421	9.18231201172	1	0.0461305	noncoding
transcript::Pver_xfSc0002541_size3026:1584-2250	16	0.34184	9.30352783203	1	0.00515812	noncoding
transcript::Pver_xfSc0002547_size3018:43-2789	53	0.34346	9.75103759766	1	0.0264957	noncoding
transcript::Pver_xfSc0002552_size3010:257-1158	96	0.40129	8.97576904297	1	0.262922	noncoding
transcript::Pver_xfSc0002561_size3001:745-1048	7	0.44825	8.50006103516	-1	0.0244295	noncoding
transcript::Pver_xfSc0002567_size2996:14-385	64	0.3934	10.0121459961	1	0.0672417	noncoding
transcript::Pver_xfSc0002567_size2996:1826-2291	28	0.32854	9.18560791016	1	0.00811775	noncoding
transcript::Pver_xfSc0002581_size2987:47-2987	59	0.26106	9.03765869141	1	0.0283044	noncoding
transcript::Pver_xfSc0002630_size2935:253-2438	80	0.34773	7.71990966797	1	0.0691182	noncoding
transcript::Pver_xfSc0002646_size2924:1670-1961	21	0.39529	5.27276611328	-1	0.012747	noncoding
transcript::Pver_xfSc0002666_size2904:2327-2589	79	0.42515	9.60992431641	-1	0.0992315	noncoding
transcript::Pver_xfSc0002668_size2902:246-2557	98	0.31752	9.17120361328	1	0.104899	noncoding
transcript::Pver_xfSc0002668_size2902:1574-2045	74	0.32757	6.09942626953	1	0.0598992	noncoding
transcript::Pver_xfSc0002699_size2871:1310-2867	51	0.39493	9.09857177734	1	0.0312674	noncoding
transcript::Pver_xfSc0002700_size2870:17-2042	42	0.35567	8.68682861328	1	0.0136993	noncoding
transcript::Pver_xfSc0002707_size2865:602-2444	48	0.29013	9.38385009766	1	0.0185286	noncoding
transcript::Pver_xfSc0002717_size2851:1991-2851	37	0.30385	8.13922119141	1	0.00915221	noncoding
transcript::Pver_xfSc0002735_size2835:1294-2584	93	0.35307	9.04718017578	1	0.129289	noncoding
transcript::Pver_xfSc0002763_size2812:1430-2812	76	0.3769	6.48712158203	1	0.0913392	noncoding
transcript::Pver_xfSc0002763_size2812:1430-2812	76	0.3769	6.48712158203	1	0.0913392	noncoding
transcript::Pver_xfSc0002768_size2807:1897-2328	38	0.43452	5.48809814453	1	0.0223289	noncoding
transcript::Pver_xfSc0002773_size2802:1236-1599	30	0.38543	5.26519775391	1	0.0100571	noncoding
transcript::Pver_xfSc0002776_size2798:188-1008	39	0.35671	10.3770141602	1	0.0188575	noncoding
transcript::Pver_xfSc0002795_size2782:0-955	30	0.31534	8.84234619141	1	0.00798446	noncoding
transcript::Pver_xfSc0002795_size2782:1029-2536	65	0.34826	8.40557861328	1	0.0356853	noncoding
transcript::Pver_xfSc0002796_size2782:1645-2782	133	0.43289	5.41094970703	1	0.929718	coding
transcript::Pver_xfSc0002797_size2782:1055-2782	90	0.28644	10.4646606445	1	0.0683037	noncoding
transcript::Pver_xfSc0002829_size2752:40-1736	69	0.34867	9.39630126953	1	0.0486827	noncoding
transcript::Pver_xfSc0002829_size2752:307-1736	69	0.37421	9.39630126953	1	0.0622013	noncoding
transcript::Pver_xfSc0002836_size2747:33-1666	88	0.34195	8.81793212891	1	0.0927142	noncoding
transcript::Pver_xfSc0002854_size2737:2030-2322	35	0.37178	9.14019775391	1	0.0121692	noncoding
transcript::Pver_xfSc0002888_size2708:2463-2708	17	0.38335	7.99908447266	1	0.00373265	noncoding
transcript::Pver_xfSc0002889_size2708:1904-2372	28	0.40326	7.97528076172	1	0.00765042	noncoding
transcript::Pver_xfSc0002893_size2706:552-1493	73	0.41315	6.57452392578	1	0.112523	noncoding
transcript::Pver_xfSc0002905_size2695:678-1492	117	0.43581	4.59796142578	1	0.893111	coding
transcript::Pver_xfSc0002946_size2658:1851-2413	14	0.35653	7.97552490234	1	0.00295663	noncoding
transcript::Pver_xfSc0002981_size2632:434-1495	74	0.27316	10.9760131836	1	0.0497029	noncoding
transcript::Pver_xfSc0003001_size2611:704-1744	81	0.42592	10.1537475586	1	0.217086	noncoding
transcript::Pver_xfSc0003034_size2585:291-2059	123	0.26982	9.47186279297	1	0.141026	noncoding
transcript::Pver_xfSc0003034_size2585:291-2059	123	0.26982	9.47186279297	1	0.141026	noncoding
transcript::Pver_xfSc0003036_size2583:1089-2546	35	0.38788	6.50604248047	1	0.00971855	noncoding
transcript::Pver_xfSc0003065_size2561:171-1036	39	0.27803	10.9161987305	1	0.0237207	noncoding
transcript::Pver_xfSc0003065_size2561:171-2164	67	0.31343	10.0719604492	1	0.0394164	noncoding
transcript::Pver_xfSc0003100_size2539:0-1814	138	0.33456	9.78192138672	1	0.400158	noncoding
transcript::Pver_xfSc0003100_size2539:0-1814	138	0.33456	9.78192138672	1	0.400158	noncoding
transcript::Pver_xfSc0003103_size2536:340-864	51	0.34483	10.151184082	1	0.0268699	noncoding
transcript::Pver_xfSc0003103_size2536:340-835	51	0.31763	10.151184082	1	0.0243331	noncoding
transcript::Pver_xfSc0003208_size2460:0-2075	64	0.27042	7.82586669922	1	0.0293817	noncoding
transcript::Pver_xfSc0003208_size2460:0-2075	64	0.27042	7.82586669922	1	0.0293817	noncoding
transcript::Pver_xfSc0003208_size2460:0-2075	64	0.27042	7.82586669922	1	0.0293817	noncoding
transcript::Pver_xfSc0003208_size2460:0-2075	64	0.27042	7.82586669922	1	0.0293817	noncoding
transcript::Pver_xfSc0003208_size2460:0-2075	64	0.27042	7.82586669922	1	0.0293817	noncoding
transcript::Pver_xfSc0003208_size2460:0-2075	64	0.27042	7.82586669922	1	0.0293817	noncoding
transcript::Pver_xfSc0003208_size2460:389-2075	64	0.27042	7.82586669922	1	0.0293817	noncoding
transcript::Pver_xfSc0003208_size2460:389-2101	64	0.27042	7.82586669922	1	0.0293817	noncoding
transcript::Pver_xfSc0003260_size2431:2063-2431	41	0.39455	9.30169677734	1	0.0199916	noncoding
transcript::Pver_xfSc0003264_size2429:1-2429	40	0.33494	9.09796142578	-1	0.117882	noncoding
transcript::Pver_xfSc0003339_size2376:71-1683	76	0.34029	9.51129150391	1	0.0603867	noncoding
transcript::Pver_xfSc0003352_size2370:1655-2274	39	0.30991	8.76971435547	-1	0.135477	noncoding
transcript::Pver_xfSc0003355_size2366:3-2366	90	0.31027	6.87774658203	1	0.0913779	noncoding
transcript::Pver_xfSc0003375_size2354:1-527	70	0.30532	8.74200439453	1	0.0350005	noncoding
transcript::Pver_xfSc0003455_size2304:0-1715	39	0.32382	4.55657958984	1	0.0181486	noncoding
transcript::Pver_xfSc0003517_size2268:501-1258	35	0.34443	9.69805908203	-1	0.130393	noncoding
transcript::Pver_xfSc0003576_size2235:0-2230	52	0.29594	6.52288818359	1	0.0188138	noncoding
transcript::Pver_xfSc0003586_size2227:430-666	3	0.4102	4.29815673828	-1	0.00872701	noncoding
transcript::Pver_xfSc0003586_size2227:1003-2224	32	0.2831	5.97723388672	1	0.0103353	noncoding
transcript::Pver_xfSc0003684_size2170:1293-1931	61	0.41337	9.59002685547	1	0.0695959	noncoding
transcript::Pver_xfSc0003701_size2160:813-1968	55	0.36111	6.00372314453	1	0.028111	noncoding
transcript::Pver_xfSc0003705_size2157:8-567	65	0.33449	11.2955932617	1	0.0439435	noncoding
transcript::Pver_xfSc0003707_size2157:302-664	87	0.37671	10.1323852539	1	0.14252	noncoding
transcript::Pver_xfSc0003707_size2157:922-1909	57	0.38128	9.36151123047	1	0.0386354	noncoding
transcript::Pver_xfSc0003749_size2139:36-293	35	0.42237	4.25933837891	1	0.0346315	noncoding
transcript::Pver_xfSc0003790_size2118:1205-2116	20	0.47527	3.91278076172	1	0.0143624	noncoding
transcript::Pver_xfSc0003863_size2081:20-2081	91	0.28251	9.23529052734	1	0.065774	noncoding
transcript::Pver_xfSc0003908_size2058:74-526	109	0.42388	8.58160400391	1	0.514796	coding
transcript::Pver_xfSc0003909_size2057:237-441	2	0.39431	5.27496337891	1	9.8421e-06	noncoding
transcript::Pver_xfSc0003942_size2038:1092-1659	82	0.42386	10.714050293	-1	0.152987	noncoding
transcript::Pver_xfSc0003948_size2036:6-2020	59	0.36153	6.49334716797	1	0.0311365	noncoding
transcript::Pver_xfSc0003948_size2036:6-2020	59	0.36153	6.49334716797	1	0.0311365	noncoding
transcript::Pver_xfSc0004015_size2007:1626-1985	28	0.41997	6.52020263672	1	0.00804789	noncoding
transcript::Pver_xfSc0004044_size1996:480-1801	86	0.33321	9.07086181641	1	0.0794078	noncoding
transcript::Pver_xfSc0004054_size1992:648-1183	59	0.39975	9.41473388672	1	0.0519561	noncoding
transcript::Pver_xfSc0004079_size1976:296-1937	95	0.40694	5.06439208984	1	0.492201	noncoding
transcript::Pver_xfSc0004113_size1963:1714-1943	68	0.43702	9.51165771484	-1	0.0842551	noncoding
transcript::Pver_xfSc0004127_size1959:811-1126	15	0.45946	10.8344116211	1	0.0190815	noncoding
transcript::Pver_xfSc0004145_size1950:992-1247	42	0.30952	7.75311279297	1	0.0105365	noncoding
transcript::Pver_xfSc0004164_size1945:629-1391	57	0.40937	9.78460693359	1	0.0568074	noncoding
transcript::Pver_xfSc0004182_size1937:206-1363	65	0.29676	9.69598388672	1	0.0331321	noncoding
transcript::Pver_xfSc0004220_size1925:643-1142	25	0.37934	3.71368408203	1	0.0168262	noncoding
transcript::Pver_xfSc0004220_size1925:1422-1733	55	0.30132	9.46136474609	1	0.0232319	noncoding
transcript::Pver_xfSc0004239_size1915:90-697	54	0.41768	11.3980102539	1	0.0619117	noncoding
transcript::Pver_xfSc0004377_size1860:609-1501	74	0.27558	9.84124755859	1	0.043318	noncoding
transcript::Pver_xfSc0004390_size1854:754-1429	75	0.4375	5.43011474609	1	0.220622	noncoding
transcript::Pver_xfSc0004529_size1803:41-1056	32	0.31286	9.86492919922	1	0.0120623	noncoding
transcript::Pver_xfSc0004529_size1803:1295-1512	37	0.38067	9.96893310547	1	0.017885	noncoding
transcript::Pver_xfSc0004684_size1744:178-379	19	0.39956	6.49566650391	-1	0.0163364	noncoding
transcript::Pver_xfSc0004689_size1742:951-1688	52	0.33691	9.74273681641	1	0.0246104	noncoding
transcript::Pver_xfSc0004689_size1742:1-309	10	0.44107	5.89788818359	-1	0.0111711	noncoding
transcript::Pver_xfSc0004743_size1720:561-1558	98	0.42343	5.14678955078	1	0.579094	coding
transcript::Pver_xfSc0004843_size1686:260-1147	98	0.42756	8.88507080078	1	0.380624	noncoding
transcript::Pver_xfSc0004862_size1680:28-1641	80	0.31485	11.5608520508	1	0.0572464	noncoding
transcript::Pver_xfSc0004862_size1680:930-1641	50	0.39904	11.4664916992	1	0.041445	noncoding
transcript::Pver_xfSc0004961_size1646:727-1369	27	0.36956	6.01336669922	1	0.00586821	noncoding
transcript::Pver_xfSc0005237_size1558:59-1094	48	0.3972	8.40643310547	1	0.0236597	noncoding
transcript::Pver_xfSc0005261_size1550:902-1447	67	0.41871	7.68792724609	1	0.0770068	noncoding
transcript::Pver_xfSc0005276_size1544:932-1542	97	0.42032	5.73321533203	1	0.468547	noncoding
transcript::Pver_xfSc0005434_size1503:343-1275	32	0.36263	10.2567749023	1	0.0142183	noncoding
transcript::Pver_xfSc0005457_size1497:366-864	18	0.24029	8.94036865234	1	0.0143619	noncoding
transcript::Pver_xfSc0005457_size1497:366-864	18	0.24029	8.94036865234	1	0.0143619	noncoding
transcript::Pver_xfSc0005463_size1495:11-1065	38	0.32854	8.80255126953	1	0.0108254	noncoding
transcript::Pver_xfSc0005479_size1490:347-798	33	0.27705	4.68719482422	1	0.0229704	noncoding
transcript::Pver_xfSc0005532_size1474:1158-1472	71	0.42139	9.52227783203	1	0.122737	noncoding
transcript::Pver_xfSc0005640_size1446:34-239	41	0.33047	4.86090087891	-1	0.0260368	noncoding
transcript::Pver_xfSc0005684_size1433:0-1433	47	0.32617	9.87164306641	1	0.020312	noncoding
transcript::Pver_xfSc0005684_size1433:0-1433	47	0.32617	9.87164306641	1	0.020312	noncoding
transcript::Pver_xfSc0005698_size1430:685-1429	22	0.28705	5.89251708984	1	0.0062867	noncoding
transcript::Pver_xfSc0005777_size1411:16-843	56	0.35253	5.41070556641	1	0.0344981	noncoding
transcript::Pver_xfSc0005928_size1376:0-1352	250	0.4356	9.95721435547	-1	0.393271	noncoding
transcript::Pver_xfSc0006121_size1335:892-1335	69	0.41082	9.09991455078	1	0.0908987	noncoding
transcript::Pver_xfSc0006329_size1296:1014-1236	22	0.40209	10.2774047852	-1	0.0973635	noncoding
transcript::Pver_xfSc0006335_size1294:130-974	74	0.32515	7.80096435547	1	0.0437155	noncoding
transcript::Pver_xfSc0006581_size1246:2-588	67	0.42371	8.24896240234	1	0.0849485	noncoding
transcript::Pver_xfSc0006736_size1221:143-353	25	0.37574	7.80047607422	-1	0.0378094	noncoding
transcript::Pver_xfSc0006943_size1178:320-687	101	0.45484	5.68402099609	-1	0.0548693	noncoding
transcript::Pver_xfSc0007401_size1103:198-1098	40	0.33566	8.49151611328	1	0.011065	noncoding
transcript::Pver_xfSc0007605_size1071:4-378	52	0.37879	12.6989135742	1	0.0220274	noncoding
transcript::Pver_xfSc0007950_size1020:653-1011	24	0.32066	10.9160766602	1	0.0125759	noncoding
transcript::Pver_xfSc0007962_size1019:268-526	54	0.41105	6.11761474609	1	0.0409182	noncoding
transcript::Pver_xfSc0008044_size1006:77-805	41	0.26715	8.48822021484	1	0.0146391	noncoding
transcript::Pver_xfSc0008255_size980:50-374	55	0.37242	10.1185913086	1	0.0377134	noncoding
transcript::Pver_xfSc0008407_size962:66-431	47	0.3562	7.65008544922	1	0.0147725	noncoding
transcript::Pver_xfSc0009319_size859:155-392	17	0.40404	8.21038818359	1	0.0043992	noncoding
transcript::Pver_xfSc0009772_size817:5-502	26	0.40552	8.00079345703	1	0.00698407	noncoding
transcript::Pver_xfSc0010078_size794:40-794	38	0.41227	9.10186767578	1	0.019111	noncoding
transcript::Pver_xfSc0011157_size719:1-332	46	0.32612	9.58990478516	1	0.018229	noncoding
transcript::Pver_xfSc0012146_size664:14-605	31	0.41781	7.97601318359	1	0.010186	noncoding
transcript::Pver_xfSc0012955_size625:205-424	32	0.4453	5.42633056641	-1	0.016409	noncoding
transcript::Pver_xfSc0013351_size608:0-608	60	0.45297	10.6295776367	1	0.144234	noncoding
transcript::Pver_xfSc0015289_size539:0-252	7	0.4802	6.49139404297	1	1.78854e-05	noncoding
transcript::Pver_xfSc0015491_size533:0-533	107	0.43418	9.09661865234	-1	0.104725	noncoding
transcript::Pver_xpSc0121131_size834530:16450-19682	44	0.315	9.82208251953	1	0.0177645	noncoding
transcript::Pver_xpSc0121131_size834530:16600-20080	44	0.30419	9.82208251953	1	0.017823	noncoding
transcript::Pver_xpSc0121131_size834530:68404-69229	62	0.34295	10.2920532227	1	0.0406092	noncoding
transcript::Pver_xpSc0121131_size834530:133288-133976	48	0.36404	9.35906982422	-1	0.101729	noncoding
transcript::Pver_xpSc0121131_size834530:16599-19960	44	0.30167	9.82208251953	1	0.0178861	noncoding
transcript::Pver_xpSc0121131_size834530:16599-31157	171	0.28958	7.70159912109	1	0.647791	coding
transcript::Pver_xpSc0121131_size834530:556285-557152	42	0.35434	11.8490600586	1	0.0218236	noncoding
transcript::Pver_xpSc0121131_size834530:705905-707221	44	0.36672	6.69000244141	1	0.0136749	noncoding
transcript::Pver_xpSc0121131_size834530:716261-725428	81	0.26558	10.2326049805	1	0.0546121	noncoding
transcript::Pver_xpSc0121131_size834530:771562-773055	58	0.3777	10.0087280273	1	0.044036	noncoding
transcript::Pver_xpSc0121131_size834530:20449-20657	44	0.46031	10.450012207	-1	0.101032	noncoding
transcript::Pver_xpSc0121131_size834530:672869-673132	39	0.40763	8.68084716797	1	0.0171527	noncoding
transcript::Pver_xpSc0121131_size834530:834284-834486	21	0.42199	6.49822998047	1	0.005268	noncoding
transcript::Pver_xpSc0121132_size719389:388086-388642	32	0.28978	7.99920654297	-1	0.133752	noncoding
transcript::Pver_xpSc0121132_size719389:507635-512870	85	0.27435	9.07476806641	1	0.0544994	noncoding
transcript::Pver_xpSc0121132_size719389:507635-519027	97	0.2831	8.81756591797	1	0.0789877	noncoding
transcript::Pver_xpSc0121132_size719389:507635-519027	97	0.2831	8.81756591797	1	0.0789877	noncoding
transcript::Pver_xpSc0121132_size719389:530934-537048	106	0.2831	8.43817138672	1	0.107495	noncoding
transcript::Pver_xpSc0121132_size719389:530934-537048	106	0.2831	8.43817138672	1	0.107495	noncoding
transcript::Pver_xpSc0121132_size719389:573896-576038	42	0.23758	8.61175537109	1	0.0255901	noncoding
transcript::Pver_xpSc0121132_size719389:616519-617081	53	0.38148	7.77630615234	1	0.0246408	noncoding
transcript::Pver_xpSc0121132_size719389:615846-616382	65	0.42095	8.71014404297	1	0.0791473	noncoding
transcript::Pver_xpSc0121132_size719389:80568-82091	48	0.3072	9.69635009766	1	0.0195739	noncoding
transcript::Pver_xpSc0121132_size719389:241436-241850	15	0.31883	8.80279541016	1	0.00431983	noncoding
transcript::Pver_xpSc0121132_size719389:373628-375267	80	0.29302	4.49237060547	-1	0.0659028	noncoding
transcript::Pver_xpSc0121132_size719389:386202-386834	112	0.41489	7.57598876953	1	0.535126	coding
transcript::Pver_xpSc0121132_size719389:541080-541620	78	0.36765	6.51409912109	1	0.0911655	noncoding
transcript::Pver_xpSc0121132_size719389:572779-573064	40	0.40576	7.93389892578	1	0.0152308	noncoding
transcript::Pver_xpSc0121132_size719389:618501-618819	46	0.33614	6.52606201172	1	0.0133351	noncoding
transcript::Pver_xpSc0121132_size719389:692514-693089	25	0.38485	8.84368896484	1	0.00731654	noncoding
transcript::Pver_xpSc0121133_size651825:555562-557199	39	0.32389	6.70635986328	1	0.00901915	noncoding
transcript::Pver_xpSc0121133_size651825:555705-557199	39	0.34439	6.70635986328	1	0.00927049	noncoding
transcript::Pver_xpSc0121133_size651825:557927-561503	177	0.33434	10.387878418	1	0.696807	coding
transcript::Pver_xpSc0121133_size651825:524216-525201	85	0.38478	10.2285766602	1	0.146282	noncoding
transcript::Pver_xpSc0121133_size651825:245582-245820	20	0.38659	9.84930419922	1	0.00822832	noncoding
transcript::Pver_xpSc0121134_size568484:245728-246271	61	0.27042	10.313659668	1	0.0351163	noncoding
transcript::Pver_xpSc0121134_size568484:346506-355696	73	0.29343	9.14239501953	1	0.0390183	noncoding
transcript::Pver_xpSc0121134_size568484:346556-360560	73	0.29343	9.14239501953	1	0.0390183	noncoding
transcript::Pver_xpSc0121134_size568484:534000-537745	61	0.31349	9.65057373047	1	0.0302104	noncoding
transcript::Pver_xpSc0121134_size568484:2394-10275	94	0.28695	10.0991821289	1	0.0747071	noncoding
transcript::Pver_xpSc0121134_size568484:153314-154238	48	0.40994	11.0969848633	1	0.0444487	noncoding
transcript::Pver_xpSc0121134_size568484:339869-340955	32	0.37839	10.7367553711	1	0.0169151	noncoding
transcript::Pver_xpSc0121134_size568484:340227-340955	32	0.37539	10.7367553711	1	0.0166621	noncoding
transcript::Pver_xpSc0121134_size568484:355806-358147	44	0.33081	8.53839111328	1	0.0131302	noncoding
transcript::Pver_xpSc0121134_size568484:355806-360632	68	0.28695	10.0609741211	1	0.0379928	noncoding
transcript::Pver_xpSc0121134_size568484:358385-359610	68	0.32127	10.0609741211	1	0.0422893	noncoding
transcript::Pver_xpSc0121134_size568484:381364-383129	70	0.34998	9.22210693359	1	0.0500383	noncoding
transcript::Pver_xpSc0121134_size568484:468276-476569	112	0.31337	8.54254150391	1	0.165478	noncoding
transcript::Pver_xpSc0121134_size568484:474763-475451	30	0.33414	7.99920654297	1	0.00632321	noncoding
transcript::Pver_xpSc0121134_size568484:56807-57250	10	0.37007	5.27252197266	1	0.00261402	noncoding
transcript::Pver_xpSc0121134_size568484:58697-58996	49	0.35172	10.5607299805	1	0.0277191	noncoding
transcript::Pver_xpSc0121134_size568484:185609-186091	29	0.29481	11.0001831055	1	0.0168682	noncoding
transcript::Pver_xpSc0121134_size568484:344897-345581	29	0.37689	8.73748779297	1	0.00829175	noncoding
transcript::Pver_xpSc0121135_size485025:112476-121168	90	0.2831	9.40472412109	1	0.0643842	noncoding
transcript::Pver_xpSc0121135_size485025:140832-142061	58	0.31717	8.99114990234	1	0.0242479	noncoding
transcript::Pver_xpSc0121135_size485025:296275-305287	105	0.28695	9.95172119141	1	0.0986017	noncoding
transcript::Pver_xpSc0121135_size485025:14278-15000	28	0.33289	7.97698974609	1	0.00573914	noncoding
transcript::Pver_xpSc0121135_size485025:94209-94859	38	0.37177	11.0127563477	1	0.0213963	noncoding
transcript::Pver_xpSc0121135_size485025:118460-119658	43	0.30387	5.22149658203	1	0.0182181	noncoding
transcript::Pver_xpSc0121136_size444401:21931-25867	56	0.29368	9.14813232422	1	0.0225319	noncoding
transcript::Pver_xpSc0121136_size444401:28112-32213	164	0.31061	4.60589599609	-1	0.132227	noncoding
transcript::Pver_xpSc0121136_size444401:32518-34925	58	0.33836	5.53765869141	1	0.033641	noncoding
transcript::Pver_xpSc0121136_size444401:34976-38048	71	0.35979	5.58013916016	1	0.0790363	noncoding
transcript::Pver_xpSc0121136_size444401:38952-40704	52	0.33398	7.78155517578	1	0.0169872	noncoding
transcript::Pver_xpSc0121136_size444401:315095-315908	57	0.35844	8.76690673828	1	0.0283023	noncoding
transcript::Pver_xpSc0121136_size444401:382538-389294	102	0.30552	6.00408935547	1	0.200341	noncoding
transcript::Pver_xpSc0121136_size444401:390504-392102	44	0.37598	7.70965576172	-1	0.0434615	noncoding
transcript::Pver_xpSc0121136_size444401:439956-440667	63	0.38051	9.76300048828	1	0.0539846	noncoding
transcript::Pver_xpSc0121136_size444401:26929-27301	34	0.30141	9.03497314453	1	0.0102097	noncoding
transcript::Pver_xpSc0121136_size444401:64352-64592	23	0.40374	7.99884033203	1	0.0058223	noncoding
transcript::Pver_xpSc0121136_size444401:64838-65345	67	0.28455	7.85577392578	1	0.0301679	noncoding
transcript::Pver_xpSc0121137_size453545:295156-297788	55	0.35307	8.65911865234	1	0.0243719	noncoding
transcript::Pver_xpSc0121137_size453545:295333-297788	55	0.35307	8.65911865234	1	0.0243719	noncoding
transcript::Pver_xpSc0121137_size453545:317933-326796	99	0.28958	10.1544799805	1	0.0860468	noncoding
transcript::Pver_xpSc0121137_size453545:336363-344443	99	0.27517	10.3536987305	1	0.0806247	noncoding
transcript::Pver_xpSc0121137_size453545:336363-346336	99	0.27517	10.3536987305	1	0.0806247	noncoding
transcript::Pver_xpSc0121137_size453545:382424-383336	93	0.37071	10.9768676758	1	0.155535	noncoding
transcript::Pver_xpSc0121137_size453545:411135-412744	87	0.30159	8.84539794922	1	0.0629144	noncoding
transcript::Pver_xpSc0121137_size453545:7007-7758	62	0.35481	9.26629638672	1	0.0375392	noncoding
transcript::Pver_xpSc0121137_size453545:346407-352013	90	0.27618	9.55609130859	1	0.0636684	noncoding
transcript::Pver_xpSc0121137_size453545:346407-352013	90	0.27618	9.55609130859	1	0.0636684	noncoding
transcript::Pver_xpSc0121137_size453545:152987-153234	11	0.35214	11.0003051758	1	0.00767764	noncoding
transcript::Pver_xpSc0121137_size453545:349446-349804	39	0.39061	9.51153564453	1	0.0186135	noncoding
transcript::Pver_xpSc0121137_size453545:385151-385781	77	0.42061	9.85565185547	1	0.166151	noncoding
transcript::Pver_xpSc0121138_size406154:102404-103458	80	0.40613	4.95001220703	1	0.278235	noncoding
transcript::Pver_xpSc0121138_size406154:107566-109041	51	0.28808	9.87164306641	1	0.0229793	noncoding
transcript::Pver_xpSc0121138_size406154:201766-206903	353	0.34699	9.22711181641	1	0.999894	coding
transcript::Pver_xpSc0121138_size406154:213621-218181	341	0.31204	8.78094482422	1	0.999223	coding
transcript::Pver_xpSc0121138_size406154:177667-179589	105	0.29912	9.15264892578	1	0.110524	noncoding
transcript::Pver_xpSc0121138_size406154:180618-182362	58	0.32389	10.2871704102	1	0.0319325	noncoding
transcript::Pver_xpSc0121139_size401981:247605-248040	25	0.45523	5.38079833984	1	0.0103485	noncoding
transcript::Pver_xpSc0121139_size401981:400361-401727	139	0.35701	8.46160888672	-1	0.133466	noncoding
transcript::Pver_xpSc0121139_size401981:4685-7221	35	0.29595	8.36444091797	1	0.00915085	noncoding
transcript::Pver_xpSc0121139_size401981:152544-154617	36	0.33239	7.80523681641	1	0.0080601	noncoding
transcript::Pver_xpSc0121140_size415815:173066-174646	61	0.38789	8.45892333984	1	0.0427178	noncoding
transcript::Pver_xpSc0121140_size415815:284276-285381	66	0.33081	10.6509399414	1	0.0445443	noncoding
transcript::Pver_xpSc0121140_size415815:343881-347121	417	0.30119	10.0410766602	1	0.999348	coding
transcript::Pver_xpSc0121140_size415815:343881-347121	417	0.30119	10.0410766602	1	0.999348	coding
transcript::Pver_xpSc0121140_size415815:286993-289191	50	0.33289	8.02105712891	1	0.015786	noncoding
transcript::Pver_xpSc0121140_size415815:331791-332583	43	0.3349	10.5485229492	1	0.0210415	noncoding
transcript::Pver_xpSc0121141_size385675:189809-191410	78	0.44806	7.63287353516	-1	0.04464	noncoding
transcript::Pver_xpSc0121141_size385675:265004-267686	112	0.2921	8.77313232422	1	0.132118	noncoding
transcript::Pver_xpSc0121141_size385675:353945-358060	75	0.3349	6.70440673828	1	0.0556131	noncoding
transcript::Pver_xpSc0121141_size385675:98519-104376	79	0.29343	9.03643798828	1	0.0468667	noncoding
transcript::Pver_xpSc0121141_size385675:101133-104376	62	0.32213	7.76702880859	1	0.0254424	noncoding
transcript::Pver_xpSc0121141_size385675:137331-138727	54	0.31985	11.2172241211	1	0.0307464	noncoding
transcript::Pver_xpSc0121141_size385675:173536-174866	268	0.31674	11.2595825195	1	0.915323	coding
transcript::Pver_xpSc0121141_size385675:267761-274558	72	0.27435	9.25213623047	1	0.0382997	noncoding
transcript::Pver_xpSc0121141_size385675:267761-274558	72	0.27435	9.25213623047	1	0.0382997	noncoding
transcript::Pver_xpSc0121141_size385675:267761-275633	83	0.27435	10.2096557617	1	0.0560419	noncoding
transcript::Pver_xpSc0121142_size342270:13791-14426	75	0.41541	7.72503662109	1	0.114005	noncoding
transcript::Pver_xpSc0121142_size342270:119403-121535	378	0.39903	9.56744384766	1	0.999998	coding
transcript::Pver_xpSc0121142_size342270:251535-253180	207	0.3438	9.20892333984	1	0.941155	coding
transcript::Pver_xpSc0121142_size342270:52354-57147	73	0.2895	10.1323852539	1	0.0438775	noncoding
transcript::Pver_xpSc0121142_size342270:66291-68273	51	0.32364	11.0479125977	1	0.0282175	noncoding
transcript::Pver_xpSc0121142_size342270:190198-190868	30	0.38421	5.75054931641	1	0.00830968	noncoding
transcript::Pver_xpSc0121142_size342270:244231-251362	62	0.29676	10.1260375977	1	0.0327407	noncoding
transcript::Pver_xpSc0121142_size342270:51711-52066	77	0.37825	8.65618896484	-1	0.0825445	noncoding
transcript::Pver_xpSc0121142_size342270:70403-72064	49	0.32026	9.69927978516	1	0.0205902	noncoding
transcript::Pver_xpSc0121142_size342270:289591-291202	91	0.31851	9.64337158203	1	0.084939	noncoding
transcript::Pver_xpSc0121142_size342270:303748-304677	39	0.32081	10.1926879883	1	0.0166623	noncoding
transcript::Pver_xpSc0121143_size363412:38227-39087	49	0.34479	6.81561279297	1	0.0155249	noncoding
transcript::Pver_xpSc0121143_size363412:68470-69940	66	0.34699	9.22344970703	1	0.0413545	noncoding
